0.0407870041698,0.00196092526543
0.0407870041698,0.00389057560917
0.0489200763377,0.00642917522571
0.0489200763377,0.00677233107145
0.0489200763377,0.00807474777623
0.0489200763377,0.0102375828164
0.0499184452425,0.0120942227532
0.0499184452425,0.0133557992714
0.0499184452425,0.0134567047568
0.0586749117175,0.0149133364064
0.0586749117175,0.0158520935546
0.0586749117175,0.0163121638653
0.0586749117175,0.0179300450275
0.0586749117175,0.0183971711663
0.0586749117175,0.0183834975419
0.0586749117175,0.0187521746806
0.0586749117175,0.0204440110447
0.0586749117175,0.0216668595741
0.0586749117175,0.0232931560274
0.0586749117175,0.0258003214485
0.0586749117175,0.027215892671
0.069400149899,0.0286678514941
0.069400149899,0.029293739671
0.069400149899,0.0292190642774
0.069400149899,0.0317024806357
0.0978401526753,0.0314347300369
